stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M86,M9,M96,M98
403155,BROADWAY/W 100 ST,40.79718,-73.970232,6254630443,42425570,,,,,1061531596,,,,,,,,,,,,,,,,,,,,,,,,,,
403158,BROADWAY/W 94 ST,40.793162,-73.973094,7093620715,7123525301,,,,,1061531847,,,,,,,,,,,,,,,,,,,,,,,,,,
403159,BROADWAY/W 92 ST,40.791906,-73.974012,7093725099,7123525287,,,,,8687882621,,,,,,,,,,,,,,,,,,,,,,,,,,
403160,BROADWAY/W 90 ST,40.790638,-73.974937,6949740430,42421993,,,,,8699249553,,,,,,,,,,,,,,,,,,,,,,,,,,
403161,BROADWAY/W 88 ST,40.789389,-73.975844,5306314428,7106818627,,,,,8699239300,,,,,,,,,,,,,,,,,,,,,,,,,,
403162,BROADWAY/W 86 ST,40.788066,-73.976942,3392519863,7784826630,,,,,8699239251,,,,,,,,,,,,,,,,,,,,,,,,,,
403163,BROADWAY/W 84 ST,40.78682,-73.977979,42435499,7784867926,,,,,7182103211,,,,,,,,,,,,,,,,,,,,,,,,,,
403164,BROADWAY/W 82 ST,40.785596,-73.9789,42439392,7784867915,,,,,8709397328,,,,,,,,,,,,,,,,,,,,,,,,,,
403165,BROADWAY/W 79 ST,40.783599,-73.980392,42446021,3248774449,,,,,8709392074,,,,,,,,,,,,,,,,,,,,,,,,,,
403166,BROADWAY/W 76 ST,40.781642,-73.981411,42446013,7784867908,,,,,8727760421,,,,,,,,,,,,,,,,,,,,,,,,,,
403167,BROADWAY/W 74 ST,40.780165,-73.981863,42439556,7784867894,,,,,8727756043,,,,,,,,,,,,,,,,,,,,,,,,,,
403168,BROADWAY/W 72 ST,40.778655,-73.982115,4207313537,7106318844,,,,,3235708628,,,,,,,,,,,,,,,3369517424,,,,,,,,,,,
403169,BROADWAY/W 70 ST,40.776767,-73.982304,42445994,7802856347,,,,,5115916407,,,,,,,,,,,,,,,5115916407,,,,,,,,,,,
403171,BROADWAY/W 65 ST,40.773284,-73.982406,42445972,42428579,,,,,5117963655,,,,,,,,,,,,,,,5117963655,,,,,,,,,,,
403191,W 34 ST/11 AV,40.755718,-74.001906,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
403192,W 34 ST/10 AV,40.75433,-73.998776,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
403216,E 34 ST/2 AV,40.74504,-73.976264,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
403238,W 42 ST/9 AV,40.757961,-73.991925,,,,,,,,,,,,,,,,,,,,42439960,2351532382,,,,,,,,,,,,
403239,W 42 ST/8 AV,40.757191,-73.989904,,,,,,,,,,,,,,,,,,,,42439960,42435663,,,,,,,,,,,,
403240,W 42 ST/7 AV,40.756259,-73.987735,,,,,,,,,,,,,,,,,,,,42439960,42437363,,,,,,,,,,,,
403241,W 42 ST/BROADWAY,40.755271,-73.985338,,,,,,,,,,,,,,,,,,,,42439960,8751484442,,,,,,,,,,,,
403242,W 42 ST/6 AV,40.754535,-73.98364,,,,,,,,,,,,,,,,,,,,42445916,1289222431,,,,,,,,,,,,
403245,E 42 ST/LEXINGTON AV,40.751149,-73.975605,,,,,,,,,,,,,,,,,,,,42445916,42446959,,,,,,,,,,,,
403246,E 42 ST/3 AV,40.750775,-73.974499,,,,,,,,,,,,,,,,,,,,42445916,42449945,,,,,,,,,,,,
403247,E 42 ST/2 AV,40.749581,-73.971881,,,,,,,,,,,,,,,,,,,,42445916,4011396596,,,,,,,,,,,,
403248,E 42 ST/1 AV,40.748582,-73.969655,,,,,,,,,,,,,,,,,,,,42445916,3569749103,,,,,,,,,,,,
403249,E 41 ST/1 AV,40.747864,-73.969576,,,,,,,,,,,,,,,,,,,,42432438,8270907189,,,,,,,,,,,,
403251,E 42 ST/1 AV,40.749076,-73.970286,,,,,,,,,,,,,,,,,,,,42445916,3569749107,,,,,,,,,,,,
403252,E 42 ST/2 AV,40.750086,-73.972599,,,,,,,,,,,,,,,,,,,,42445916,4136179170,,,,,,,,,,,,
403253,E 42 ST/3 AV,40.751014,-73.974764,,,,,,,,,,,,,,,,,,,,42445916,42449945,,,,,,,,,,,,
403254,E 42 ST/LEXINGTON AV,40.751484,-73.975911,,,,,,,,,,,,,,,,,,,,42445916,42446959,,,,,,,,,,,,
403257,W 42 ST/5 AV,40.75357,-73.98098,,,,,,,,,,,,,,,,,,,,42445916,3826754271,,,,,,,,,,,,
403259,W 42 ST/7 AV,40.756311,-73.987399,,,,,,,,,,,,,,,,,,,,42439960,42437363,,,,,,,,,,,,
403264,11 AV/W 42 ST,40.760639,-73.998508,42445916,,,,,,,,,,5542715075,,,,,,,,,,,,,,,,,,,,,,
403266,5 AV/W 56 ST,40.761799,-73.974937,3977886857,,,,,,,,,,,,3977886857,,,,3977886857,,,3977886857,,42430375,,,,,,,,,,,
403267,CENTRAL PK N/5 AV,40.797182,-73.949152,,,,,,,,,,,,,42432349,,,,42432349,,,42432349,,,,,,,,,,,,,
403271,BROADWAY/W 66 ST,40.774269,-73.982027,42437425,42428579,,,,,8780665885,,,,,,,,,,,,,,,8780665885,,,,,8780665885,,,,,,
403276,FRED DOUGLASS BL/W 128 ST,40.811896,-73.950046,42446182,42435814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403292,AMSTERDAM AV/LA SALLE ST,40.812755,-73.956592,42434122,,,,,,,,7598688515,,,,,,,,,,,,,,,,,,,,,,,,
403297,YORK AV/E 69 ST,40.765019,-73.955171,,,,,,,,,,,,,,,,,42445994,7837088631,,,,,,,,,,,,,,,
403303,E HOUSTON ST/AV C,40.720988,-73.981738,,,,,,,,,,,,,42439249,,1919595923,,,,,,,,,,,,,,,,3783071112,,
403304,AV C/E 3 ST,40.721384,-73.980901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479340,,
403305,AV C/E 6 ST,40.723242,-73.979573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7977873287,,
403306,AV C/E 8 ST,40.724441,-73.978696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479403,,
403307,AV C/E 10 ST,40.725624,-73.977837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479410,,
403311,BROADWAY/W HOUSTON ST,40.725107,-73.997106,42445505,,,,,,,,,,,,,,,,,,,,,42451674,,8231934392,,,,,,,,,
403312,W 10 ST/HUDSON ST,40.733775,-74.005849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339044224,,,,
403313,W 10 ST/GREENWICH ST,40.733501,-74.007459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8307641998,,,,
403316,E 25 ST/PARK AV S,40.741564,-73.985493,4597668042,,,,,,,,,,,,4597668042,,,,4597668042,,,,,,,,,,,,,,,,
403317,ESSEX ST/GRAND ST,40.71682,-73.989005,42427327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041369239,,
403318,ESSEX ST/DELANCEY ST,40.718247,-73.988474,42427327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8231896485,,
403319,ESSEX ST/RIVINGTON ST,40.719587,-73.987781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8231900996,,
403320,AV A/E HOUSTON ST,40.722573,-73.985955,42421927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403323,W HOUSTON ST/LA GUARDIA PL,40.726916,-73.999765,,,,,,,,,,,,,8309478849,,5829907368,,,,,,,,,,,,,,,,,,
403326,E 105 ST/FDR  DR,40.788277,-73.93884,6254630452,42435337,,,,,,5482216773,,,,,,,,,,,,,,,,,,,,,,,,,
403338,ADAM C POWELL BL/W 151 ST,40.825612,-73.935955,,,,,,,,,,,,,2141026516,,,,,,,,,,,,,,,,,,,,
403342,2 AV/E 94 ST,40.782675,-73.948302,7093725086,,,,,,,,,,,6181480023,,,,,,,,,,,,,,,,,,,,,
403350,WORTH ST/MOTT ST,40.713757,-73.999037,,,,,,,,,,,,,42439249,,,4618691814,,,,,,,,,,,,,,,,,
403354,W 42 ST/BROADWAY,40.755754,-73.986046,,,,,,,,,,,,,,,,,,,,42439960,42428287,,,,,,,,,,,,
403359,E 34 ST/1 AV,40.744007,-73.97394,,,,,,,,,,,,,,,,,42445365,,,,,,,,,,,,,,,,
403362,COLUMBUS AV/W 97 ST,40.793273,-73.967359,7086831274,,,,,,,,7801775751,,,,,,,,,,,,,,,,,,7801775768,,,,,,
403367,E 91 ST/YORK AV,40.779214,-73.944942,,,,,,,,,,,,,,,,,42446066,5904383031,,,,,,,,,,,42430914,5904383031,,,
403372,COLUMBUS AV/W 75 ST,40.778875,-73.977858,42439556,,,,,,,,3341849125,,,,,,,,,,,,,,,,,,42442445,,,,,,
403373,FT WASHINGTON AV/W 168 ST,40.8419,-73.942467,,,,,,,,,,,,,,,,,,,,8767474536,,,,,,,,,,,,,
403374,FT WASHINGTON AV/W 165 ST,40.839905,-73.943263,,,,,,,,,,,,,,,,,,,,5552273903,,,,,,,,,,,,,
403375,FT WASHINGTON AV/W 164 ST,40.838725,-73.943731,,,,,,,,,,,,,,,,,,,,42427126,,,,,,,,,,,,,
403376,FT WASHINGTON AV/W 162 ST,40.837542,-73.944201,,,,,,,,,,,,,,,,,,,,42427122,,,,,,,,,,,,,
403377,FT WASHINGTON AV/W 160 ST,40.836093,-73.944759,,,,,,,,,,,,,,,,,,,,42427112,,,,,,,,,,,,,
403380,DELANCEY ST/COLUMBIA ST,40.716444,-73.980503,42427327,,,,,,,,,,,,42439249,,5804713748,,,,,,,,,,,,,,,,,,
403383,1 AV/E 91 ST,40.780248,-73.946809,,,,,,,,,,,,,,,,,6270714163,6214889044,,,,,,,,,,,42430914,6214889051,,,
403392,MANHATTAN AV/CATHEDRAL PY,40.800882,-73.95994,7781090318,,,,,,,,42443426,42447303,,,,,,,,,,,,,,,,,42447303,,,,,,
403397,WEST THAMES ST/SOUTH END AV,40.708407,-74.017093,,,,,,,,,,,,,42437949,1659428663,,,,,,,,,,,,,,,,,1659428663,,
403399,SOUTH END AV/ALBANY ST,40.711472,-74.015762,,,,,,,,,,,,,42437949,5215013202,,,,,,,,,,,,,,,,,8262936768,,
403415,PARK AV/E 125 ST,40.804807,-73.939454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,596776654
403416,LEXINGTON AV/E 116 ST,40.798149,-73.942022,8807694450,42435761,,4983782410,42447199,4983782410,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,7096519017
403417,LEXINGTON AV/E 106 ST,40.791892,-73.946585,6270715188,3602679383,,4970497089,4970497089,4970497089,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,7779545016
403418,LEXINGTON AV/E 96 ST,40.785502,-73.951206,6270666554,7123525297,,6181479987,6181479987,6181479987,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,6221717903
403419,LEXINGTON AV/E 86 ST,40.77931,-73.955763,3392519869,7106818624,,7924094054,7924094054,7924094054,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,7924099723
403421,LEXINGTON AV/E 72 ST,40.770316,-73.962352,4207313537,42435275,,3562587899,3562587899,3562587899,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,3562587896
403422,LEXINGTON AV/E 68 ST,40.767713,-73.964248,42431674,7802856368,,6670248394,6670248394,6670248394,,,,,,,,,,,,,,,,,,,,,,,,,,,
403424,LEXINGTON AV/E 50 ST,40.756586,-73.972348,42445928,42428329,,42449956,42449956,42449956,,,,,,,,,,,,,,,,,,,,,,,,,,,
403425,LEXINGTON AV/E 42 ST,40.750843,-73.976533,42432438,42428329,,42432451,42432451,42432451,,,,,,,,,,,,,,,,,,,,,,,,,,,
403427,3 AV/E 33 ST,40.745188,-73.978434,42445903,42428329,,4234425012,4234425012,4234425012,,,,,,,,,,,,,,,,,,,,,,,,,,,
403432,3 AV/E 72 ST,40.770075,-73.960281,4207313542,6909727929,,3562587897,3562587897,3562587897,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,3562587895
403433,3 AV/E 79 ST,40.774605,-73.95697,42438487,3248774449,,42438503,42438503,42438503,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,42438498
403434,3 AV/E 86 ST,40.778466,-73.954179,3392519869,7106818624,,7924094054,7924094054,7924094054,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,7924099723
403436,3 AV/E 106 ST,40.79189,-73.944367,6254630504,7784826655,,4970497092,4970497092,4970497092,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,4970503548
403438,3 AV/E 122 ST,40.802025,-73.936967,3023173318,42435794,,42445196,,42445196,,,,,,,,,,,,,,,,,,,,,,,,,,,
403439,W 179 ST/AMSTERDAM AV,40.847044,-73.932251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,595481001
403440,W 179 ST/ST NICHOLAS AV,40.848025,-73.934477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,42433062
403443,E 10 ST/AV D,40.725082,-73.975456,42439249,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309479446,,,,
403444,HUDSON ST/NORTH MOORE ST,40.719859,-74.008499,,,,,,,,,,,,,42437949,8312344395,,,,,,,,,,,,,,,,,,,
403447,W 135 ST/BROADWAY,40.819614,-73.954283,8212384286,,,,,,,,561035349,,,,,,,,,,,,,,,,,,,,,,,,
403454,BROADWAY/W 119 ST,40.809721,-73.962868,42439486,42435775,,,,,6223571522,,,,,,,,,,,,,,,,,,,,,,,,,,
403456,MADISON AV/E 37 ST,40.750124,-73.981081,42445910,,,,,,,,,,,,42445910,,,,42445910,,,42445910,,,,,,,,,,,,,
403457,MADISON AV/E 40  ST,40.752018,-73.979743,42432438,,,,,,,,,,,,42432438,,,,42432438,,,42432438,,,,,,,,,,,,,
403459,E 42 ST/PARK AV,40.75188,-73.97733,,,,,,,,,,,,,,,,,,,,42445916,7234050796,,,,,,,,,,,,
403461,BROADWAY/W 133 ST,40.818494,-73.955937,8212384286,,,,,,,,561035349,,,,,,,,,,,7732653969,,,,,,,,,,,,,
403465,W 42 ST/5 AV,40.753319,-73.980751,,,,,,,,,,,,,,,,,,,,42445916,3942050699,,,,,,,,,,,,
403466,ST NICOLAS AV/FORT GEORGE HILL,40.857071,-73.927934,,,,,,,,,,,,,,,,,42433151,,,,,,,,,,,,,,,,
403472,AMSTERDAM AV/W 67 ST,40.775639,-73.98367,42431674,,,,,,,,4557495130,,,,,,,,,,,,,,,,,,,,,,,,
403475,GRAND ST/ESSEX ST,40.716485,-73.988824,8231927643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403477,W 79 ST/RIVERSIDE DR,40.784988,-73.982458,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
403480,1 AV/E 34 ST,40.744172,-73.973187,8133342861,,,,,,,,,,,3946500933,,,,,,,,,,,,,,,,,,,,,
403483,BROADWAY/W 145 ST,40.826693,-73.95048,,,,,,,,,,,,,,,,,,,,42428931,,561035361,,,,,,,,,,,
403486,W 42 ST/11 AV,40.760822,-73.998047,,,,,,,,,,,,,,,,,,,,42439960,9019680394,,,,,,,,,,,,
403487,W 66 ST/WEST END AV,40.776008,-73.98702,,,,,,,,,,,,,,,,,,,,,,,,,,5117745453,,,,,,,
403488,W 65 ST/WEST END AV,40.775118,-73.98728,,,,,,,,,,,,,,,,,,,,,,,,,,3377387900,,,,,,,
403489,W 65 ST/AMSTERDAM AV,40.773871,-73.984293,,,,,,,,,,,,,,,,,,,,,,,,,,6322584579,,,,,,,
403491,W 65 ST/BROADWAY,40.773177,-73.982788,,,,,,,,,,,,,,,,,,,,,,,,,,42428595,,,,,,,
403492,W 65 ST/CENTRAL PK W,40.77181,-73.979385,,,,,,,,,,,,,,,,,,,,,,,,,,3809536792,,,,,,,
403494,E 65 ST/5 AV,40.767811,-73.969931,,,,,,,,,,,,,,,,,,,,,,,,,,42447228,42430394,42447228,,,,,
403495,E 68 ST/MADISON AV,40.768993,-73.966909,,,,,,,,,,,,,,,,,,,,,,,,,,42437425,,,,,,,
403497,E 68 ST/LEXINGTON AV,40.76765,-73.963704,,,,,,,,,,,,,,,,,,,,,,,,,,8835701402,,,,,,,
403503,E 67 ST/1 AV,40.764833,-73.958713,,,,,,,,,,,,,,,,,,,,,,,,,,9030177814,,,,,,,
403504,E 67 ST/2 AV,40.76583,-73.961084,,,,,,,,,,,,,,,,,,,,,,,,,,8851344391,,,,,,,
403505,E 67 ST/3 AV,40.766525,-73.962733,,,,,,,,,,,,,,,,,,,,,,,,,,42437436,,,,,,,
403506,E 67 ST/LEXINGTON AV,40.767437,-73.964888,,,,,,,,,,,,,,,,,,,,,,,,,,8835701396,,,,,,,
403508,E 67 ST/MADISON AV,40.768571,-73.967584,,,,,,,,,,,,,,,,,,,,,,,,,,42437425,,,,,,,
403510,W 66 ST/CENTRAL PK W,40.772619,-73.979118,,,,,,,,,,,,,42445976,3809536792,,,,,,,,,,,,3809536792,,,,,,,
403512,W 66 ST/BROADWAY,40.77413,-73.982724,,,,,,,,,,,,,,,,,,,,,,,,,,5117991233,,,,,,,
403513,W 66 ST/AMSTERDAM AV,40.775049,-73.984749,,,,,,,,,,,,,,,,,,,,,,,,,,7050687018,,,,,,,
403519,W 34 ST/DYER AV,40.75408,-73.997736,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
403522,W 79 ST/RIVERSIDE DR,40.784741,-73.982349,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
403523,W 79 ST/BROADWAY,40.783867,-73.980284,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
403525,2 AV/E 28 ST,40.74097,-73.978757,42456555,,,,,,,,,,,8119193327,,,,,,,,,,,,,,,,,,,,,
403526,3 AV/E 11 ST,40.73168,-73.988278,8309479651,42428329,,3627218179,3627218179,3627218179,,,,,,,,,,,,,,,,,,,,,,,,,,,
403528,W 34 ST/9 AV,40.753361,-73.996044,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
403537,3 AV/E 125 ST,40.80389,-73.935524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,596776654
403545,3 AV/E 60 ST,40.762558,-73.965738,42436511,42428329,,42436519,42436519,42436519,,,,,,,,,,,,,,,,,,,,,,,,,,,
403547,W 23 ST/10 AV,40.747919,-74.004511,,,,,,,,,,,,,42445879,,,,,,,,,,,,,,,,,,,,
403555,AMSTERDAM AV/W 69 ST,40.776913,-73.982741,42445994,,,,,,,,42443329,,,,,,,,,,,,,,,,,,,,,,,,
403556,E 14 ST/IRVING PL,40.733947,-73.988902,8309479693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403557,DELANCEY ST/FDR DR,40.715368,-73.976655,42427327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403560,W 86 ST/WEST END AV,40.788815,-73.977726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42421882,42428674,,,
403562,W 57 ST/8 AV,40.766592,-73.982719,,,,,,,,,,,,,,,,,,,,,,1792535228,,,42435714,,,,,,,,
403563,YORK AV/E 69 ST,40.764813,-73.955165,,,,,,,,,,,,,,,,,42445994,7837088640,,,,,,,,,,,,,,,
403573,W 65 ST/COLUMBUS AV,40.772835,-73.981874,,,,,,,,,,,,,,,,,,,,,,,,,,5117991237,,,,,,,
403590,PEARL ST/FULTON ST,40.707631,-74.004,42427324,,,,,,,,,,,4985377332,,,,,,,,,,,,,,,,,,,,,
403604,W 125 ST/AMSTERDAM AV,40.813693,-73.956392,8212384286,42435810,,,,,42442584,,,,,,,,,,,,,,,,,,,,,,,,,,
403606,W 72 ST/COLUMBUS AV,40.777403,-73.979019,,,,,,,,,,,,,,,,,,,,,,,,,,,5115916402,42443336,,,,,
403608,WEST END AV/W 69 ST,40.777706,-73.985853,,,,,,,,,,,,,,,,,,,,,,42431004,,,5117940776,,,,,,,,
403610,W 72 ST/CENTRAL PK W,40.77647,-73.976318,,,,,,,,,,,,,,,,,,,,,,,,,,,8780668418,6909727932,,,,,
403611,W 72 ST/COLUMBUS AV,40.777656,-73.979141,,,,,,,,,,,,,,,,,,,,,,,,,,,3235708628,42443336,,,,,
403612,W 72 ST/AMSTERDAM AV,40.778609,-73.981401,,,,,,,,,,,,,,,,,,,,,,,,,,,3235708629,3235708627,,,,,
403617,E 57 ST/LEXINGTON AV,40.761183,-73.969508,,,,,,,,,,,,,,,,,42432825,8950382042,,,,42430384,,,8950382042,,,,,,,,
403620,E 57 ST/MADISON AV,40.762047,-73.971943,,,,,,,,,,,,,,,,,42432825,42432825,,,,42430384,,,42432825,,,,,,,,
403621,W 57 ST/AV OF THE AMERICAS,40.764061,-73.976728,,,,,,,,,,,,,,,,,42432825,42430384,,,,42430384,,,42430384,,,,,,,,
403626,WEST END AV/W 59 ST,40.77141,-73.990797,,,,,,,,,,,,,,,,,,,,,,5117972560,,,42430749,,,,,,,,
403632,E 96 ST/2 AV,40.784335,-73.94722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7640871286,6070360948,
403647,ALLEN ST/DELANCEY ST,40.719411,-73.990466,8231927642,,,,,,,,,,,5854381568,,,,,,,,,,,,,,,,,,,,,
403670,W 179 ST/BROADWAY,40.849167,-73.937993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,60926076
403698,W 155 ST/AMSTERDAM AV,40.831468,-73.942882,,,,,,,,,,,,,,,,,42442651,,,,,,,,,,,,,,,,
403711,E 135 ST/MADISON AV,40.812302,-73.936529,2481877071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403726,YORK AV/E 74 ST,40.768033,-73.952959,,,,,,,,,,,,,,,,,42439556,7136749255,,,,,,,,,,,,,,,
403731,E HOUSTON ST/2 AV,40.723879,-73.991401,,,,,,,,,,,,,42439249,,3927743135,,,,,,,,,,,,,,,,,,
403732,ESSEX ST/DELANCEY ST,40.718944,-73.987893,5152337872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314293726,,
403733,W 79 ST/AMSTERDAM AV,40.783057,-73.977883,,,,,,,,,,,,,,,,,,,,,,,,,,,42442463,,,,,,
403735,YORK AV/E 67 ST,40.763371,-73.956366,,,,,,,,,,,,,,,,,42445976,4999169390,,,,,,,,,,,,,,,
403736,W 57 ST/7 AV,40.765563,-73.980322,,,,,,,,,,,,,,,,,42432825,42440022,,,,7830685378,,,42440022,,,,,,,,
403749,LEXINGTON AV/E 98 ST,40.787269,-73.949971,6254630505,7779666008,,6181480021,6181480021,6181480021,,,,,,,,,,,,,,,,,,,,,,,,,,,
403754,WATER ST/WALL ST,40.705045,-74.007758,42427324,,,,,,,,,,,42429844,,,,,,,,,,,,,,,,,,,,,
403757,W 135 ST/AMSTERDAM AV,40.819159,-73.95262,8212384286,,,,,,,,42438836,,,,,,,,,,,,,,,,,,,,,,,,
403760,W 50 ST/7 AV,40.761062,-73.983503,,,,,,,,,,,,,,,,,,,,,,42430358,42440001,,,,,,,,,,
403763,W 125 ST/OLD BROADWAY,40.815072,-73.957587,8212384286,42435814,,,,,8795723382,,,,,,,,,,,,,,,,,,,,,,,,,,
403765,3 AV/E 93 ST,40.783505,-73.950493,7093725086,7123525315,,6185200503,6185200503,6185200503,,,,,,,,,,,,,,,,,,,,,,,,,,,
403769,AV OF THE AMERICAS/W 31 ST,40.747987,-73.988909,,,,,,,,,,,,,,,,,,,,,,42430292,,42430292,,,42430292,,,,,,
403772,3 AV/E 20 ST,40.736709,-73.984763,42439203,42428329,,42439170,42439170,42439170,,,,,,,,,,,,,,,,,,,,,,,,,,,
403776,ST NICHOLAS AV/W 137 ST,40.818358,-73.94731,,,,,,,,,,,,,,,,,7784459451,,,,,,,,,,,,,,,,
403777,3 AV/E 97 ST,40.785746,-73.948862,42446093,7108199736,,4980915579,4980915579,4980915579,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,6070217077
403779,W 66 ST/COLUMBUS AV,40.773578,-73.981381,,,,,,,,,,,,,42445976,5117991237,,,,,,,,,,,,5117991237,,,,,,,
403781,CENTRAL PK S/COLUMBUS CI,40.767567,-73.980989,,,,,,,,,,,,,6188877011,1825841739,,,,,,,,4347550074,,,,,4347550074,,,,,,
403782,PARK AV S/E 23 ST,40.740471,-73.985939,42436578,,,,,,,,,,,,42436578,,,,42436578,,,,,,,,,,,,,,,,
403786,W 135 ST/AMSTERDAM AV,40.818923,-73.95253,8212384286,,,,,,,,42438836,,,,,,,,,,,,,,,,,,,,,,,,
403787,E 126 ST/3 AV,40.804579,-73.935704,,,,,,,,,,,,,,,,,42434377,,42434131,,,,,,,,,,,,,,
403793,4 AV/E 9 ST,40.73028,-73.990532,3919359296,,,,,,,,,,,,3919359296,,,,,,,,,,,,,,,,,,,,
403797,7 AV/W 50 ST,40.760853,-73.983568,42445928,42428329,,,,,42435684,,,,,,42445928,42435684,,,,,,,,,,,,,42430358,,,,,,
403802,10 AV/W 23 ST,40.747927,-74.003847,42445879,,,,,,,,8239225250,,,,,,,,,,,,,,,,,,,,,,,,
403805,E 42 ST/MADISON AV,40.753093,-73.979766,,,,,,,,,,,,,,,,,,,,42445916,42445916,,,,,,,,,,,,
403808,E HOUSTON ST/COLUMBIA ST,40.719626,-73.978387,42421927,,,,,,,,,,,,42439249,,3783071243,,,,,,,,,,,,,,,,,,
403816,11 AV/W 34 ST,40.755664,-74.002167,,,,,,,,,,,,,,,,,7782216992,,,,,,,,,,,,,,,,
403821,LEXINGTON AV/E 34 ST,40.746226,-73.979892,7782216992,42428329,,3932847291,3932847291,3932847291,,,,,,,,,,,,,,,,,,,,,,,,,,,
403822,LEXINGTON AV/E 31 ST,40.744101,-73.981463,42445404,42428329,,4234425054,4234425054,4234425054,,,,,,,,,,,,,,,,,,,,,,,,,,,
403826,FRED DOUGLASS BL/W 145 ST,40.82312,-73.941579,42439924,8008242717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403830,W 42 ST/AV OF THE AMERICAS,40.754994,-73.984277,,,,,,,,,,,,,,,,,,,,42439960,6597464528,,,,,,,,,,,,
403831,WATER ST/JOHN ST,40.706813,-74.00523,42427324,,,,,,,,,,,7139624398,,,,,,,,,,,,,,,,,,,,,
403832,FRED DOUGLASS BL/W 138 ST,40.818645,-73.944849,8212384286,5378413082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403835,MARGARET CORBIN DR/CLOISTERS,40.865548,-73.932157,,,,,,,,,,,,,,,,,,,,42434670,,,,,,,,,,,,,
403846,8 AV/W  57 ST,40.76674,-73.982683,42432825,42435714,,,,,,,,,42435714,,,,,,,,,,,,,,,,,,,,,,
403847,AV OF THE AMERICAS/WEST BROADWAY,40.720826,-74.004936,,,,,,,,,,,,,,,,,,,,,,42451674,,42430126,,,,,,,,,
403849,ALLEN ST/E HOUSTON ST,40.722516,-73.98899,5829753047,,,,,,,,,,,9181660676,,,,,,,,,,,,,,,,,,,,,
403851,SPRING ST/HUDSON ST,40.725735,-74.007198,,,,,,,,,,,,,42437949,,8307641879,,,,,,,,,,,,,,,,,,
403853,W HOUSTON ST/HUDSON ST,40.728889,-74.007303,,,,,,,,,,,,,42437949,,42448568,,,,,,,,,,,,,,,,,,
403854,WASHINGTON ST/W HOUSTON ST,40.72725,-74.009716,,,,,,,,,,,,,42437949,,8307641942,,,,,,,,,,,,,,,,,,
403855,3 AV/E 23 ST,40.739218,-73.982771,42436578,42428329,,42436586,42436586,42436586,,,,,,,,,,,,,,,,,,,,,,,,,,,
