stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M191,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M9,M96
400471,ST NICHOLAS AV/W 141 ST,40.821042,-73.946307,,,,,,,,,,,,,,,,,,POINT (-73.94619 40.82100999999985),,,,,,,,,,,,,,
400472,ST NICHOLAS AV/W 138 ST,40.818937,-73.947284,,,,,,,,,,,,,,,,,,POINT (-73.94717199999999 40.81890699999983),,,,,,,,,,,,,,
400473,ST NICHOLAS AV/W 135 ST,40.817178,-73.948099,,,,,,,,,,,,,,,,,,POINT (-73.947991 40.81714999999983),,,,,,,,,,,,,,
400474,ST NICHOLAS AV/W 133 ST,40.81537,-73.948945,,,,,,,,,,,,,,,,,,POINT (-73.94883799999999 40.81533999999985),,,,,,,,,,,,,,
400475,ST NICHOLAS AV/W 130 ST,40.813469,-73.950237,,,,,,,,,,,,,,,,,,POINT (-73.950126 40.81341999999983),,,,,,,,,,,,,,
400476,ST NICHOLAS AV/W 128 ST,40.812807,-73.950848,,,,,,,,,,,,,,,,,,POINT (-73.95075200000001 40.81274899999983),,,,,,,,,,,,,,
400477,ST NICHOLAS AV/W 125 ST,40.810492,-73.952926,,,,,,,,,,,,,,,,,,POINT (-73.95281700000001 40.81044399999984),,,,,,,,,,,,,,
400479,MANHATTAN AV/W 122 ST,40.808628,-73.95429,,,,,,,,,,,,,,,,,,POINT (-73.95420899999999 40.80859499999984),,,,,,,,,,,,,,
400482,MANHATTAN AV/W 116 ST,40.804751,-73.957121,,,,,,,,,,POINT (-73.95704499999999 40.80471899999984),,,,,,,,POINT (-73.95704499999999 40.80471899999984),,,,,,,,,,POINT (-73.95704499999999 40.80471899999984),,,,
400483,MANHATTAN AV/W 114 ST,40.803829,-73.957789,,,,,,,,,,POINT (-73.95772099999999 40.80379999999986),,,,,,,,POINT (-73.95772099999999 40.80379999999986),,,,,,,,,,POINT (-73.95772099999999 40.80379999999986),,,,
400484,MANHATTAN AV/W 112 ST,40.802216,-73.958968,,,,,,,,,,POINT (-73.95889 40.80218299999982),,,,,,,,POINT (-73.95889 40.80218299999982),,,,,,,,,,POINT (-73.95889 40.80218299999982),,,,
400485,CATHEDRAL PY/MANHATTAN AV,40.801047,-73.959575,,,,,,,,,,,,,,,,,,POINT (-73.95954 40.80109799999983),,,POINT (-73.95954 40.80109799999983),,,,,,,,,,,
400486,110 ST/CENTRAL PK W,40.800357,-73.957727,,,,,,,,,,,,,,,,,,POINT (-73.95769200000001 40.80040599999983),,,POINT (-73.95769200000001 40.80040599999983),,,,,,,,,,,
400512,5 AV/W 59 ST,40.764429,-73.972966,POINT (-73.972916 40.76440899999983),,,,,,,,,,,,,POINT (-73.972916 40.76440899999983),,,,POINT (-73.972916 40.76440899999983),,,POINT (-73.972916 40.76440899999983),,,,,,,,,,,
400514,5 AV/W 52 ST,40.759924,-73.976306,POINT (-73.976213 40.75988399999984),,,,,,,,,,,,,POINT (-73.976213 40.75988399999984),,,,POINT (-73.976213 40.75988399999984),,,POINT (-73.976213 40.75988399999984),,POINT (-73.976213 40.75988399999984),,,,,,,,,
400515,5 AV/W 49 ST,40.758031,-73.977678,POINT (-73.97758399999999 40.75798999999984),,,,,,,,,,,,,,,,,,,,POINT (-73.97758399999999 40.75798999999984),,,,,,,,,,,
400516,5 AV/W 46 ST,40.756156,-73.979047,POINT (-73.97895799999999 40.75611899999985),,,,,,,,,,,,,POINT (-73.97895799999999 40.75611899999985),,,,POINT (-73.97895799999999 40.75611899999985),,,POINT (-73.97895799999999 40.75611899999985),,POINT (-73.97895799999999 40.75611899999985),,,,,,,,,
400518,5 AV/W 41 ST,40.753191,-73.981154,POINT (-73.981103 40.75316999999983),,,,,,,,,,,,,POINT (-73.981103 40.75316999999983),,,,POINT (-73.981103 40.75316999999983),,,POINT (-73.981103 40.75316999999983),,POINT (-73.981103 40.75316999999983),,POINT (-73.981103 40.75316999999983),,,,,,,
400519,5 AV/W 38 ST,40.750927,-73.982808,POINT (-73.98275500000001 40.75090299999983),,,,,,,,,,,,,POINT (-73.98275500000001 40.75090299999983),,,,POINT (-73.98275500000001 40.75090299999983),,,POINT (-73.98275500000001 40.75090299999983),,,,POINT (-73.98275500000001 40.75090299999983),,,,,,,
400561,MADISON AV/E 42 ST,40.753337,-73.978759,POINT (-73.97884999999999 40.75337699999982),,,,,,,,,,,,,POINT (-73.97884999999999 40.75337699999982),,,,POINT (-73.97884999999999 40.75337699999982),,,POINT (-73.97884999999999 40.75337699999982),,,,,,,,,,,
400595,CATHEDRAL PY/MANHATTAN AV,40.801417,-73.959954,,,,,,,,,,,,,,,,,,,,,POINT (-73.96003499999999 40.80131299999984),,,,,,,,,,,
400596,CATHEDRAL PY/MORNINGSIDE DR,40.802016,-73.961395,,,,,,,,,,,,,,,,,,,,,POINT (-73.96145300000001 40.80193799999985),,,,,,,,,,,
400597,CATHEDRAL PY/AMSTERDAM AV,40.803219,-73.964208,,,,,,,,,,,,,,,,,,,,,POINT (-73.964265 40.80314099999984),,,,,,,,,,,
400598,CATHEDRAL PY/BROADWAY,40.804142,-73.966436,,,,,,,,,,,,,,,,,,,,,POINT (-73.966488 40.80407099999984),,,,,,,,,,,
400599,RIVERSIDE DR/W 112 ST,40.806297,-73.967664,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.967724 40.80631399999984),,,,,,,,,
400602,RIVERSIDE DR/W 119 ST,40.810907,-73.964175,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96421600000001 40.81092499999983),,,,,,,,,
400609,BROADWAY/W 137 ST,40.82124,-73.954014,,,,,,,,,,,,,,,,,,,,,POINT (-73.95408900000001 40.82127099999985),,POINT (-73.95408900000001 40.82127099999985),,,,,,,,,
400610,BROADWAY/W 139 ST,40.822815,-73.952874,,,,,,,,,,,,,,,,,,,,,POINT (-73.952938 40.82284299999985),,POINT (-73.952938 40.82284299999985),,,,,,,,,
400611,BROADWAY/W 141 ST,40.82408,-73.951948,,,,,,,,,,,,,,,,,,,,,POINT (-73.952021 40.82410999999983),,POINT (-73.952021 40.82410999999983),,,,,,,,,
400612,BROADWAY/W 143 ST,40.825312,-73.951051,,,,,,,,,,,,,,,,,,,,,POINT (-73.95111199999999 40.82533799999984),,POINT (-73.95111199999999 40.82533799999984),,,,,,,,,
400613,BROADWAY/W 145 ST,40.826791,-73.94997,,,,,,,,,,,,,,,,,,,,,POINT (-73.950046 40.82682399999985),,POINT (-73.950046 40.82682399999985),,,,,,,,,
400614,BROADWAY/W 147 ST,40.827916,-73.949145,,,,,,,,,,,,,,,,,,,,,POINT (-73.94921100000001 40.82794499999984),,POINT (-73.94921100000001 40.82794499999984),,,,,,,,,
400615,BROADWAY/W 149 ST,40.829167,-73.948237,,,,,,,,,,,,,,,,,,,,,POINT (-73.94830999999999 40.82919599999983),,POINT (-73.94830999999999 40.82919599999983),,,,,,,,,
400616,BROADWAY/W 151 ST,40.830413,-73.947322,,,,,,,,,,,,,,,,,,,,,POINT (-73.947395 40.83044499999984),,POINT (-73.947395 40.83044499999984),,,,,,,,,
400617,BROADWAY/W 153 ST,40.831697,-73.946385,,,,,,,,,,,,,,,,,,,,,POINT (-73.94645200000001 40.83172599999985),,POINT (-73.94645200000001 40.83172599999985),,,,,,,,,
400618,BROADWAY/W 155 ST,40.832992,-73.945441,,,,,,,,,,,,,,,,,,,,,POINT (-73.945503 40.83301699999984),,POINT (-73.945503 40.83301699999984),,,,,,,,,
400619,BROADWAY/W 157 ST,40.834257,-73.944519,,,,,,,,,,,,,,,,,,,,,POINT (-73.944586 40.83428599999985),,POINT (-73.944586 40.83428599999985),,,,,,,,,
400620,BROADWAY/W 159 ST,40.835516,-73.9436,,,,,,,,,,,,,,,,,,,,,POINT (-73.94367199999999 40.83554699999985),,POINT (-73.94367199999999 40.83554699999985),,,,,,,,,
400621,BROADWAY/W 161 ST,40.83674,-73.942702,,,,,,,,,,,,,,,,,,,,,POINT (-73.94276500000001 40.83676699999984),,POINT (-73.94276500000001 40.83676699999984),,,,,,,,,
400622,BROADWAY/W 163 ST,40.838005,-73.941772,,,,,,,,,,,,,,,,,,,,,POINT (-73.941836 40.83803299999985),,POINT (-73.941836 40.83803299999985),,,,,,,,,
400623,BROADWAY/W 165 ST,40.839363,-73.940785,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.940838 40.83938599999983),,,,,,,,,
400624,BROADWAY/W 168 ST,40.840308,-73.94011,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.940166 40.84032999999987),,,,,,,,,
400626,FT WASHINGTON AV/W 171 ST,40.844315,-73.940871,,,,,,,,,,,,,,,,,,,,,POINT (-73.94094200000001 40.84434199999984),,,,,,,,,,,
400627,FT WASHINGTON AV/W 173 ST,40.8457,-73.940298,,,,,,,,,,,,,,,,,,,,,POINT (-73.94036700000001 40.84571599999985),,,,,,,,,,,
400628,FT WASHINGTON AV/W 175 ST,40.846825,-73.939845,,,,,,,,,,,,,,,,,,,,,POINT (-73.93991199999999 40.84684099999983),,,,,,,,,,,
400629,FT WASHINGTON AV/W 177 ST,40.847906,-73.939407,,,,,,,,,,,,,,,,,,,,,POINT (-73.93948899999999 40.84792199999983),,,,,,,,,,,
400630,FT WASHINGTON AV/W 179 ST,40.849229,-73.938932,,,,,,,,,,,,,,,,,,,,,POINT (-73.93894899999999 40.84929199999983),,,,,,,,,,,
400631,FT WASHINGTON AV/W 181 ST,40.851202,-73.938078,,,,,,,,,,,,,,,,,,,,,POINT (-73.93816 40.85121999999984),,,,,,,,,,,
400632,FT WASHINGTON AV/W 183 ST,40.852396,-73.937654,,,,,,,,,,,,,,,,,,,,,POINT (-73.93772299999999 40.85240899999985),,,,,,,,,,,
400633,FT WASHINGTON AV/W 185 ST,40.853639,-73.937266,,,,,,,,,,,,,,,,,,,,,POINT (-73.937338 40.85365199999983),,,,,,,,,,,
400634,FT WASHINGTON AV/W 187 ST,40.85507,-73.936723,,,,,,,,,,,,,,,,,,,,,POINT (-73.93688600000002 40.85509799999983),,,,,,,,,,,
400635,FT WASHINGTON AV/W 190 ST,40.857335,-73.935335,,,,,,,,,,,,,,,,,,,,,POINT (-73.93540400000001 40.85736499999985),,,,,,,,,,,
400636,FT WASHINGTON AV/CABRINI BL,40.858996,-73.934186,,,,,,,,,,,,,,,,,,,,,POINT (-73.93425000000001 40.85901799999984),,,,,,,,,,,
400639,FT WASHINGTON AV/CABRINI BL,40.859209,-73.934278,,,,,,,,,,,,,,,,,,,,,POINT (-73.93423 40.85923299999984),,,,,,,,,,,
400640,FT WASHINGTON AV/W 190 ST,40.856809,-73.935921,,,,,,,,,,,,,,,,,,,,,POINT (-73.93584200000002 40.85677499999985),,,,,,,,,,,
400641,FT WASHINGTON AV/W 187 ST,40.854822,-73.937062,,,,,,,,,,,,,,,,,,,,,POINT (-73.936977 40.85480699999984),,,,,,,,,,,
400642,FT WASHINGTON AV/W 185 ST,40.853134,-73.937591,,,,,,,,,,,,,,,,,,,,,POINT (-73.937504 40.85311899999984),,,,,,,,,,,
400643,FT WASHINGTON AV/W 183 ST,40.851888,-73.937987,,,,,,,,,,,,,,,,,,,,,POINT (-73.93791400000001 40.85187299999984),,,,,,,,,,,
400644,FT WASHINGTON AV/W 181 ST,40.850634,-73.938487,,,,,,,,,,,,,,,,,,,,,POINT (-73.938395 40.85061299999983),,,,,,,,,,,
400645,FT WASHINGTON AV/W 179 ST,40.849216,-73.939025,,,,,,,,,,,,,,,,,,,,,POINT (-73.939019 40.84916199999983),,,,,,,,,,,
400646,FT WASHINGTON AV/W 177 ST,40.847583,-73.939718,,,,,,,,,,,,,,,,,,,,,POINT (-73.93963000000001 40.84756199999983),,,,,,,,,,,
400647,FT WASHINGTON AV/W 174 ST,40.845854,-73.94041,,,,,,,,,,,,,,,,,,,,,POINT (-73.94032 40.84583299999984),,,,,,,,,,,
400648,FT WASHINGTON AV/W 172 ST,40.844435,-73.940982,,,,,,,,,,,,,,,,,,,,,POINT (-73.94090899999999 40.84439199999984),,,,,,,,,,,
400649,FT WASHINGTON AV/W 170 ST,40.843204,-73.941912,,,,,,,,,,,,,,,,,,,,,POINT (-73.941829 40.84316899999983),,,,,,,,,,,
400655,BROADWAY/W 157 ST,40.834229,-73.944922,,,,,,,,,,,,,,,,,,,,,POINT (-73.94487600000001 40.83420999999984),,POINT (-73.94487600000001 40.83420999999984),,,,,,,,,
400656,BROADWAY/W 155 ST,40.832512,-73.946226,,,,,,,,,,,,,,,,,,,,,POINT (-73.946135 40.83247499999984),,POINT (-73.946135 40.83247499999984),,,,,,,,,
400657,BROADWAY/W 152 ST,40.830668,-73.947579,,,,,,,,,,,,,,,,,,,,,POINT (-73.947475 40.83062599999984),,POINT (-73.947475 40.83062599999984),,,,,,,,,
400658,BROADWAY/W 150 ST,40.829398,-73.948497,,,,,,,,,,,,,,,,,,,,,POINT (-73.94841099999999 40.82936199999984),,POINT (-73.94841099999999 40.82936199999984),,,,,,,,,
400659,BROADWAY/W 147 ST,40.827513,-73.949879,,,,,,,,,,,,,,,,,,,,,POINT (-73.949793 40.82747599999983),,POINT (-73.949793 40.82747599999983),,,,,,,,,
400661,BROADWAY/W 142 ST,40.824316,-73.952208,,,,,,,,,,,,,,,,,,,,,POINT (-73.95211399999999 40.82427699999985),,POINT (-73.95211399999999 40.82427699999985),,,,,,,,,
400662,BROADWAY/W 140 ST,40.823073,-73.953123,,,,,,,,,,,,,,,,,,,,,POINT (-73.95303800000001 40.82303799999983),,POINT (-73.95303800000001 40.82303799999983),,,,,,,,,
400663,BROADWAY/W 138 ST,40.821841,-73.954028,,,,,,,,,,,,,,,,,,,,,POINT (-73.953937 40.82180399999985),,POINT (-73.953937 40.82180399999985),,,,,,,,,
400676,CATHEDRAL PY/BROADWAY,40.803862,-73.966205,,,,,,,,,,,,,,,,,,,,,POINT (-73.966155 40.80393199999983),,,,,,,,,,,
400677,CATHEDRAL PY/AMSTERDAM AV,40.802722,-73.963511,,,,,,,,,POINT (-73.96345500000001 40.80279799999984),,,,,,,,,,,,POINT (-73.96345500000001 40.80279799999984),,,,,,,,,,,
400678,CATHEDRAL PY/COLUMBUS AV,40.801508,-73.960792,,,,,,,,,,,,,,,,,,,,,POINT (-73.96070999999999 40.80161499999986),,,,,,,,,,,
400716,W 34 ST/BROADWAY,40.749982,-73.98805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400719,W HOUSTON ST/SULLIVAN ST,40.727775,-74.001531,,,,,,,,,,,,,,,,POINT (-74.00153900000001 40.72773199999985),,,,,,,,,,,,,,,,
400720,W HOUSTON ST/MACDOUGAL ST,40.728021,-74.002054,,,,,,,,,,,,,,,,POINT (-74.002073 40.72799899999987),,,,,,,,,,,,,,,,
400722,AV OF THE AMERICAS/W 3 ST,40.730879,-74.001389,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.001499 40.73091699999984),,,,,,,
400723,AV OF THE AMERICAS/WAVERLY PL,40.733006,-73.999838,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99996 40.73305799999984),,,,,,,
400724,AV OF THE AMERICAS/W 10 ST,40.734865,-73.998466,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99861 40.73492299999982),,,,,,,
400725,AV OF THE AMERICAS/W 12 ST,40.736155,-73.997539,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.997675 40.73621099999984),,,,,,,
400726,AV OF THE AMERICAS/W 15 ST,40.738103,-73.99621,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.996274 40.73812999999984),,,POINT (-73.996274 40.73812999999984),,,,
400731,AV OF THE AMERICAS/W 27 ST,40.745283,-73.990927,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99103599999999 40.74532899999981),,,POINT (-73.99103599999999 40.74532899999981),,,,
400732,AV OF THE AMERICAS/W 29 ST,40.746542,-73.990097,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99014200000001 40.74656099999983),,,POINT (-73.99014200000001 40.74656099999983),,,,
400744,W 57 ST/7 AV,40.765736,-73.980402,,,,,,,,,,,,,,,,,,,POINT (-73.980434 40.76569199999986),,,,,,,POINT (-73.980434 40.76569199999986),,,,,,
400745,W 57 ST/BROADWAY,40.766518,-73.982248,,,,,,,,,,,POINT (-73.982259 40.76646199999983),,,,,,,,POINT (-73.982259 40.76646199999983),,,,,,,POINT (-73.982259 40.76646199999983),,,,,,
400747,BROADWAY/W 63 ST,40.77186,-73.981984,,,,,,,POINT (-73.982051 40.77185899999985),,,,,,,,,,,,,,,,POINT (-73.982051 40.77185899999985),,,,,POINT (-73.982051 40.77185899999985),,,,
